year,sector,age,age_group,gender,days_homeless,episodes,chronic_homeless,is_chronic
2021,All,42,adult,male,3,3,0,False
2021,All,22,youth,female,25,0,0,False
2021,All,42,adult,male,153,2,0,False
2021,All,28,adult,female,173,1,0,False
2021,All,18,youth,female,26,2,0,False
2021,All,42,adult,female,60,2,0,False
2021,All,42,adult,male,91,3,0,False
2021,All,22,youth,female,69,3,0,False
2021,All,28,adult,male,32,3,0,False
2021,All,22,youth,male,59,2,0,False
2021,All,42,adult,male,26,1,0,False
2021,All,28,adult,male,141,2,0,False
2021,All,50,adult,male,127,2,0,False
2021,All,50,adult,male,68,2,0,False
2021,All,28,adult,female,170,2,0,False
2021,All,42,adult,male,31,3,0,False
2021,All,42,adult,male,18,0,0,False
2021,All,22,youth,male,43,3,0,False
2021,All,50,adult,male,52,3,0,False
2021,All,42,adult,male,38,2,0,False
2021,All,35,adult,male,90,0,0,False
2021,All,18,youth,male,40,1,0,False
2021,All,42,adult,male,39,2,0,False
2021,All,35,adult,female,71,2,0,False
2021,All,22,youth,male,129,2,0,False
2021,All,28,adult,male,116,1,0,False
2021,All,42,adult,male,131,2,0,False
2021,All,28,adult,male,90,1,0,False
2021,All,35,adult,male,11,3,0,False
2021,All,65,adult,female,123,3,0,False
2021,All,50,adult,female,84,2,0,False
2021,All,35,adult,male,67,1,0,False
2021,All,28,adult,female,47,1,0,False
2021,All,42,adult,female,150,0,0,False
2021,All,22,youth,female,5,2,0,False
2021,All,18,youth,male,57,0,0,False
2021,All,28,adult,male,55,1,0,False
2021,All,28,adult,male,163,1,0,False
2021,All,35,adult,male,98,1,0,False
2021,All,35,adult,male,83,1,0,False
2021,All,35,adult,male,128,3,0,False
2021,All,42,adult,male,113,1,0,False
2021,All,28,adult,male,127,1,0,False
2021,All,18,youth,male,177,3,0,False
2021,All,22,youth,male,86,2,0,False
2021,All,22,youth,male,142,3,0,False
2021,All,42,adult,male,104,2,0,False
2021,All,35,adult,male,165,0,0,False
2021,All,42,adult,male,59,1,0,False
2021,All,35,adult,female,40,2,0,False
2021,All,42,adult,male,75,2,0,False
2021,All,18,youth,male,169,1,0,False
2021,All,65,adult,male,47,0,0,False
2021,All,22,youth,female,89,0,0,False
2021,All,28,adult,female,115,1,0,False
2021,All,35,adult,male,71,0,0,False
2021,All,65,adult,male,79,1,0,False
2021,All,65,adult,female,37,2,0,False
2021,All,28,adult,male,169,1,0,False
2021,All,18,youth,female,92,2,0,False
2021,All,50,adult,male,158,3,0,False
2021,All,65,adult,male,165,1,0,False
2021,All,22,youth,male,144,3,0,False
2021,All,50,adult,female,46,0,0,False
2021,All,58,adult,male,34,1,0,False
2021,All,58,adult,female,86,1,0,False
2021,All,35,adult,female,164,3,0,False
2021,All,42,adult,male,141,3,0,False
2021,All,22,youth,male,59,1,0,False
2021,All,28,adult,female,62,0,0,False
2021,All,42,adult,female,142,1,0,False
2021,All,42,adult,male,141,3,0,False
2021,All,28,adult,female,27,3,0,False
2021,All,58,adult,female,119,2,0,False
2021,All,50,adult,female,74,2,0,False
2021,All,58,adult,male,37,1,0,False
2021,All,35,adult,male,95,1,0,False
2021,All,58,adult,male,48,0,0,False
2021,All,42,adult,male,4,2,0,False
2021,All,35,adult,female,85,1,0,False
2021,All,42,adult,male,136,3,0,False
2021,All,18,youth,female,168,0,0,False
2021,All,22,youth,male,20,0,0,False
2021,All,28,adult,female,37,1,0,False
2021,All,18,youth,male,92,3,0,False
2021,All,18,youth,male,147,0,0,False
2021,All,42,adult,female,168,1,0,False
2021,All,42,adult,male,2,1,0,False
2021,All,18,youth,male,53,0,0,False
2021,All,22,youth,male,98,1,0,False
2021,All,42,adult,female,36,1,0,False
2021,All,22,youth,female,54,1,0,False
2021,All,18,youth,female,93,1,0,False
2021,All,22,youth,female,62,0,0,False
2021,All,35,adult,female,155,0,0,False
2021,All,35,adult,male,146,1,0,False
2021,All,42,adult,female,144,1,0,False
2021,All,58,adult,male,73,1,0,False
2021,All,42,adult,female,58,2,0,False
2021,All,42,adult,female,160,0,0,False
2021,All,35,adult,female,4,3,0,False
2021,All,50,adult,female,154,0,0,False
2021,All,28,adult,male,94,0,0,False
2021,All,22,youth,female,150,3,0,False
2021,All,35,adult,male,142,0,0,False
2021,All,58,adult,male,78,0,0,False
2021,All,42,adult,male,166,3,0,False
2021,All,22,youth,male,79,1,0,False
2021,All,18,youth,male,82,1,0,False
2021,All,22,youth,male,120,1,0,False
2021,All,28,adult,female,73,2,0,False
2021,All,58,adult,male,65,2,0,False
2021,All,28,adult,female,94,2,0,False
2021,All,58,adult,male,30,0,0,False
2021,All,28,adult,male,178,0,0,False
2021,All,22,youth,male,121,2,0,False
2021,All,28,adult,male,171,3,0,False
2021,All,22,youth,male,6,1,0,False
2021,All,18,youth,female,106,2,0,False
2021,All,50,adult,male,77,1,0,False
2021,All,28,adult,male,140,0,0,False
2021,All,28,adult,female,65,3,0,False
2021,All,22,youth,male,113,0,0,False
2021,All,42,adult,female,112,0,0,False
2021,All,35,adult,male,119,2,0,False
2021,All,35,adult,male,20,1,0,False
2021,All,42,adult,male,113,2,0,False
2021,All,28,adult,female,14,0,0,False
2021,All,42,adult,male,107,2,0,False
2021,All,18,youth,female,123,0,0,False
2021,All,50,adult,female,107,0,0,False
2021,All,42,adult,male,125,1,0,False
2021,All,50,adult,male,178,1,0,False
2021,All,18,youth,male,103,1,0,False
2021,All,28,adult,male,161,3,0,False
2021,All,42,adult,male,70,1,0,False
2021,All,28,adult,female,100,3,0,False
2021,All,28,adult,male,78,0,0,False
2021,All,28,adult,male,119,1,0,False
2021,All,35,adult,male,148,0,0,False
2021,All,50,adult,female,48,0,0,False
2021,All,18,youth,male,116,3,0,False
2021,All,28,adult,male,3,1,0,False
2021,All,22,youth,male,144,3,0,False
2021,All,35,adult,male,2,3,0,False
2021,All,28,adult,male,84,0,0,False
2021,All,35,adult,female,127,1,0,False
2021,All,35,adult,male,14,2,0,False
2021,All,22,youth,female,9,2,0,False
2021,All,42,adult,female,8,2,0,False
2021,All,22,youth,male,116,1,0,False
2021,All,18,youth,female,168,3,0,False
2021,All,50,adult,male,75,2,0,False
2021,All,42,adult,female,125,3,0,False
2021,All,18,youth,male,106,2,0,False
2021,All,42,adult,male,145,1,0,False
2021,All,50,adult,female,107,3,0,False
2021,All,28,adult,female,72,3,0,False
2021,All,35,adult,male,74,1,0,False
2021,All,58,adult,female,98,0,0,False
2021,All,42,adult,male,37,2,0,False
2021,All,35,adult,male,104,3,0,False
2021,All,28,adult,female,127,2,0,False
2021,All,22,youth,female,177,1,0,False
2021,All,42,adult,male,157,2,0,False
2021,All,18,youth,female,151,0,0,False
2021,All,28,adult,female,121,3,0,False
2021,All,18,youth,male,138,1,0,False
2021,All,50,adult,female,122,1,0,False
2021,All,18,youth,male,20,3,0,False
2021,All,28,adult,male,40,2,0,False
2021,All,35,adult,male,131,3,0,False
2021,All,42,adult,male,21,2,0,False
2021,All,35,adult,male,44,3,0,False
2021,All,50,adult,male,25,2,0,False
2021,All,35,adult,male,86,0,0,False
2021,All,18,youth,male,134,1,0,False
2021,All,22,youth,male,18,0,0,False
2021,All,22,youth,male,40,2,0,False
2021,All,28,adult,female,93,1,0,False
2021,All,28,adult,female,52,0,0,False
2021,All,50,adult,male,95,0,0,False
2021,All,50,adult,female,98,2,0,False
2021,All,22,youth,male,42,3,0,False
2021,All,22,youth,male,55,0,0,False
2021,All,42,adult,female,9,2,0,False
2021,All,35,adult,male,3,2,0,False
2021,All,58,adult,male,164,0,0,False
2021,All,22,youth,male,120,0,0,False
2021,All,22,youth,male,174,1,0,False
2021,All,42,adult,male,172,1,0,False
2021,All,18,youth,male,148,1,0,False
2021,All,22,youth,male,162,1,0,False
2021,All,50,adult,male,49,0,0,False
2021,All,42,adult,female,74,1,0,False
2021,All,42,adult,male,142,3,0,False
2021,All,35,adult,male,160,2,0,False
2021,All,50,adult,female,6,1,0,False
2021,All,42,adult,male,167,0,0,False
2021,All,22,youth,male,116,0,0,False
2021,All,28,adult,female,70,3,0,False
2021,All,58,adult,male,138,2,0,False
2021,All,28,adult,male,176,3,0,False
2021,All,28,adult,male,135,3,0,False
2021,All,35,adult,male,62,0,0,False
2021,All,65,adult,male,65,3,0,False
2021,All,18,youth,male,67,1,0,False
2021,All,28,adult,male,169,1,0,False
2021,All,18,youth,male,27,0,0,False
2021,All,58,adult,male,96,3,0,False
2021,All,28,adult,female,55,3,0,False
2021,All,35,adult,female,139,2,0,False
2021,All,35,adult,male,75,1,0,False
2021,All,18,youth,female,118,3,0,False
2021,All,22,youth,male,49,2,0,False
2021,All,35,adult,female,11,1,0,False
2021,All,50,adult,male,113,2,0,False
2021,All,42,adult,female,99,2,0,False
2021,All,65,adult,male,98,1,0,False
2021,All,28,adult,female,146,3,0,False
2021,All,50,adult,male,92,1,0,False
2021,All,28,adult,female,112,0,0,False
2021,All,35,adult,male,138,0,0,False
2021,All,28,adult,male,112,2,0,False
2021,All,28,adult,male,145,1,0,False
2021,All,50,adult,male,66,1,0,False
2021,All,22,youth,female,157,1,0,False
2021,All,22,youth,female,39,0,0,False
2021,All,22,youth,female,107,2,0,False
2021,All,28,adult,male,73,1,0,False
2021,All,50,adult,female,47,3,0,False
2021,All,28,adult,male,156,0,0,False
2021,All,42,adult,male,131,2,0,False
2021,All,28,adult,male,42,3,0,False
2021,All,28,adult,male,62,2,0,False
2021,All,65,adult,male,64,3,0,False
2021,All,35,adult,male,48,1,0,False
2021,All,22,youth,female,48,0,0,False
2021,All,28,adult,female,179,2,0,False
2021,All,28,adult,male,165,0,0,False
2021,All,35,adult,female,165,2,0,False
2021,All,28,adult,female,9,1,0,False
2021,All,22,youth,male,96,1,0,False
2021,All,35,adult,male,132,0,0,False
2021,All,18,youth,male,108,0,0,False
2021,All,42,adult,male,55,0,0,False
2021,All,42,adult,female,83,2,0,False
2021,All,28,adult,male,72,3,0,False
2021,All,35,adult,female,74,2,0,False
2021,All,35,adult,male,171,3,0,False
2021,All,35,adult,male,58,0,0,False
2021,All,18,youth,female,169,0,0,False
2021,All,18,youth,male,19,3,0,False
2021,All,18,youth,male,146,1,0,False
2021,All,22,youth,male,55,3,0,False
2021,All,28,adult,female,162,3,0,False
2021,All,22,youth,male,18,3,0,False
2021,All,50,adult,male,67,0,0,False
2021,All,28,adult,female,174,0,0,False
2021,All,18,youth,male,61,1,0,False
2021,All,35,adult,male,4,3,0,False
2021,All,28,adult,female,14,0,0,False
2021,All,28,adult,male,131,2,0,False
2021,All,65,adult,female,171,2,0,False
2021,All,50,adult,male,97,3,0,False
2021,All,28,adult,male,79,3,0,False
2021,All,18,youth,male,50,2,0,False
2021,All,18,youth,male,108,0,0,False
2021,All,28,adult,male,38,3,0,False
2021,All,28,adult,male,103,2,0,False
2021,All,35,adult,male,136,1,0,False
2021,All,42,adult,female,65,2,0,False
2021,All,42,adult,female,14,2,0,False
2021,All,35,adult,male,79,0,0,False
2021,All,28,adult,male,21,1,0,False
2021,All,58,adult,male,72,3,0,False
2021,All,35,adult,female,165,3,0,False
2021,All,28,adult,female,76,0,0,False
2021,All,42,adult,female,0,3,0,False
2021,All,22,youth,female,163,2,0,False
2021,All,35,adult,female,138,2,0,False
2021,All,22,youth,male,83,3,0,False
2021,All,28,adult,male,178,0,0,False
2021,All,18,youth,female,56,0,0,False
2021,All,22,youth,male,58,1,0,False
2021,All,28,adult,male,110,3,0,False
2021,All,18,youth,male,103,2,0,False
2021,All,35,adult,male,23,1,0,False
2021,All,28,adult,male,25,1,0,False
2021,All,50,adult,male,9,3,0,False
2021,All,22,youth,female,98,2,0,False
2021,All,28,adult,male,64,1,0,False
2021,All,35,adult,male,106,3,0,False
2021,All,65,adult,female,39,2,0,False
2021,All,42,adult,female,147,2,0,False
2024,All,35,adult,male,127,0,0,False
2024,All,42,adult,female,85,2,0,False
2024,All,65,adult,male,79,0,0,False
2024,All,28,adult,male,153,3,0,False
2024,All,42,adult,male,111,0,0,False
2024,All,28,adult,male,152,1,0,False
2024,All,50,adult,male,133,1,0,False
2024,All,58,adult,female,134,1,0,False
2024,All,28,adult,male,129,2,0,False
2024,All,28,adult,female,74,2,0,False
2024,All,35,adult,male,20,0,0,False
2024,All,28,adult,female,158,2,0,False
2024,All,58,adult,male,53,3,0,False
2024,All,28,adult,male,169,3,0,False
2024,All,42,adult,male,50,0,0,False
2024,All,50,adult,female,179,0,0,False
2024,All,22,youth,male,52,0,0,False
2024,All,28,adult,male,178,3,0,False
2024,All,28,adult,male,136,1,0,False
2024,All,35,adult,male,59,3,0,False
2024,All,18,youth,male,122,3,0,False
2024,All,35,adult,male,105,3,0,False
2024,All,35,adult,male,4,3,0,False
2024,All,35,adult,male,59,1,0,False
2024,All,22,youth,female,121,1,0,False
2024,All,35,adult,female,146,1,0,False
2024,All,28,adult,male,89,2,0,False
2024,All,18,youth,female,148,3,0,False
2024,All,28,adult,female,117,2,0,False
2024,All,35,adult,male,42,2,0,False
2024,All,35,adult,female,111,2,0,False
2024,All,42,adult,female,99,2,0,False
2024,All,28,adult,female,118,2,0,False
2024,All,65,adult,male,160,0,0,False
2024,All,35,adult,male,141,1,0,False
2024,All,18,youth,male,94,2,0,False
2024,All,18,youth,female,10,2,0,False
2024,All,42,adult,male,42,3,0,False
2024,All,50,adult,male,151,1,0,False
2024,All,58,adult,male,27,2,0,False
2024,All,28,adult,male,104,3,0,False
2024,All,42,adult,female,84,0,0,False
2024,All,28,adult,female,113,3,0,False
2024,All,42,adult,female,5,2,0,False
2024,All,22,youth,male,55,1,0,False
2024,All,35,adult,male,175,2,0,False
2024,All,58,adult,male,54,3,0,False
2024,All,42,adult,male,140,1,0,False
2024,All,28,adult,female,157,0,0,False
2024,All,22,youth,male,17,1,0,False
2024,All,28,adult,female,155,3,0,False
2024,All,35,adult,male,141,3,0,False
2024,All,58,adult,female,101,2,0,False
2024,All,28,adult,female,28,3,0,False
2024,All,35,adult,female,48,3,0,False
2024,All,35,adult,female,4,1,0,False
2024,All,42,adult,female,76,0,0,False
2024,All,35,adult,female,145,2,0,False
2024,All,22,youth,male,71,3,0,False
2024,All,28,adult,male,74,2,0,False
2024,All,28,adult,male,88,3,0,False
2024,All,28,adult,male,128,1,0,False
2024,All,42,adult,female,89,0,0,False
2024,All,28,adult,male,93,3,0,False
2024,All,50,adult,male,73,3,0,False
2024,All,22,youth,male,138,1,0,False
2024,All,18,youth,female,164,2,0,False
2024,All,18,youth,male,93,1,0,False
2024,All,50,adult,male,68,3,0,False
2024,All,42,adult,female,61,1,0,False
2024,All,28,adult,male,166,1,0,False
2024,All,50,adult,male,48,3,0,False
2024,All,35,adult,male,21,0,0,False
2024,All,42,adult,male,68,2,0,False
2024,All,50,adult,male,112,1,0,False
2024,All,42,adult,male,25,2,0,False
2024,All,28,adult,female,163,1,0,False
2024,All,35,adult,male,77,3,0,False
2024,All,28,adult,female,85,0,0,False
2024,All,28,adult,male,1,3,0,False
2024,All,22,youth,female,147,3,0,False
2024,All,42,adult,male,140,1,0,False
2024,All,35,adult,male,112,3,0,False
2024,All,22,youth,male,130,0,0,False
2024,All,42,adult,female,70,3,0,False
2024,All,18,youth,female,27,1,0,False
2024,All,28,adult,female,52,3,0,False
2024,All,35,adult,female,52,2,0,False
2024,All,22,youth,male,29,0,0,False
2024,All,42,adult,female,31,3,0,False
2024,All,42,adult,male,38,1,0,False
2024,All,42,adult,male,63,1,0,False
2024,All,22,youth,female,171,3,0,False
2024,All,35,adult,female,169,3,0,False
2024,All,50,adult,female,108,3,0,False
2024,All,42,adult,male,5,0,0,False
2024,All,35,adult,male,75,2,0,False
2024,All,42,adult,female,112,2,0,False
2024,All,50,adult,male,112,1,0,False
2024,All,50,adult,male,68,2,0,False
2024,All,35,adult,male,33,2,0,False
2024,All,28,adult,male,153,1,0,False
2024,All,35,adult,female,36,3,0,False
2024,All,50,adult,female,33,2,0,False
2024,All,22,youth,male,131,2,0,False
2024,All,18,youth,female,84,2,0,False
2024,All,35,adult,male,177,1,0,False
2024,All,18,youth,female,65,2,0,False
2024,All,42,adult,female,104,2,0,False
2024,All,50,adult,male,153,1,0,False
2024,All,42,adult,male,52,2,0,False
2024,All,28,adult,male,151,0,0,False
2024,All,50,adult,female,54,0,0,False
2024,All,42,adult,female,79,0,0,False
2024,All,18,youth,female,154,2,0,False
2024,All,35,adult,male,171,2,0,False
2024,All,50,adult,female,178,2,0,False
2024,All,28,adult,male,46,2,0,False
2024,All,35,adult,male,98,1,0,False
2024,All,42,adult,male,80,3,0,False
2024,All,28,adult,male,174,3,0,False
2024,All,22,youth,male,29,1,0,False
2024,All,28,adult,female,105,1,0,False
2024,All,28,adult,male,67,1,0,False
2024,All,28,adult,male,129,2,0,False
2024,All,22,youth,female,75,3,0,False
2024,All,50,adult,male,13,0,0,False
2024,All,35,adult,male,65,0,0,False
2024,All,28,adult,male,64,1,0,False
2024,All,35,adult,male,112,3,0,False
2024,All,22,youth,male,78,0,0,False
2024,All,35,adult,female,102,1,0,False
2024,All,58,adult,female,173,1,0,False
2024,All,35,adult,male,3,3,0,False
2024,All,28,adult,female,25,3,0,False
2024,All,50,adult,female,19,0,0,False
2024,All,58,adult,female,177,1,0,False
2024,All,42,adult,male,119,0,0,False
2024,All,28,adult,male,143,1,0,False
2024,All,18,youth,male,118,3,0,False
2024,All,58,adult,male,133,2,0,False
2024,All,35,adult,male,124,3,0,False
2024,All,42,adult,male,100,3,0,False
2024,All,58,adult,male,133,2,0,False
2024,All,35,adult,male,117,2,0,False
2024,All,50,adult,female,141,2,0,False
2024,All,18,youth,female,171,0,0,False
2024,All,28,adult,male,77,0,0,False
2024,All,22,youth,female,144,2,0,False
2024,All,28,adult,male,71,2,0,False
2024,All,18,youth,male,42,3,0,False
2024,All,22,youth,female,70,0,0,False
2024,All,35,adult,male,12,0,0,False
2024,All,18,youth,male,81,3,0,False
2024,All,18,youth,male,108,0,0,False
2024,All,22,youth,male,6,2,0,False
2024,All,50,adult,male,96,2,0,False
2024,All,22,youth,male,24,3,0,False
2024,All,28,adult,male,171,2,0,False
2024,All,18,youth,male,99,2,0,False
2024,All,50,adult,male,126,2,0,False
2024,All,28,adult,male,177,3,0,False
2024,All,42,adult,male,16,0,0,False
2024,All,18,youth,female,44,0,0,False
2024,All,65,adult,male,111,3,0,False
2024,All,35,adult,female,41,3,0,False
2024,All,42,adult,male,51,0,0,False
2024,All,28,adult,female,150,0,0,False
2024,All,50,adult,male,92,1,0,False
2024,All,50,adult,male,43,0,0,False
2024,All,35,adult,male,145,3,0,False
2024,All,50,adult,female,89,3,0,False
2024,All,42,adult,male,129,0,0,False
2024,All,22,youth,female,51,3,0,False
2024,All,42,adult,male,29,0,0,False
2024,All,42,adult,female,105,2,0,False
2024,All,42,adult,male,32,3,0,False
2024,All,28,adult,male,93,3,0,False
2024,All,35,adult,female,15,0,0,False
2024,All,50,adult,female,43,3,0,False
2024,All,50,adult,male,100,3,0,False
2024,All,35,adult,male,4,0,0,False
2024,All,50,adult,male,121,3,0,False
2024,All,58,adult,male,2,2,0,False
2024,All,35,adult,male,39,2,0,False
2024,All,50,adult,male,149,0,0,False
2024,All,42,adult,female,165,2,0,False
2024,All,18,youth,male,90,3,0,False
2024,All,18,youth,female,98,1,0,False
2024,All,28,adult,female,132,3,0,False
2024,All,28,adult,female,42,0,0,False
2024,All,18,youth,female,1,3,0,False
2024,All,50,adult,female,6,3,0,False
2024,All,28,adult,female,27,3,0,False
2024,All,35,adult,female,14,3,0,False
2024,All,22,youth,male,158,1,0,False
2024,All,42,adult,female,168,2,0,False
2024,All,35,adult,female,88,2,0,False
2024,All,58,adult,female,14,2,0,False
2024,All,28,adult,female,105,2,0,False
2024,All,28,adult,male,142,1,0,False
2024,All,22,youth,female,176,0,0,False
2024,All,18,youth,male,74,3,0,False
2024,All,50,adult,female,119,3,0,False
2024,All,58,adult,male,7,2,0,False
2024,All,35,adult,female,29,3,0,False
2024,All,28,adult,male,88,1,0,False
2024,All,35,adult,male,49,1,0,False
2024,All,22,youth,male,152,3,0,False
2024,All,58,adult,male,71,0,0,False
2024,All,58,adult,male,128,1,0,False
2024,All,18,youth,male,41,1,0,False
2024,All,50,adult,male,121,1,0,False
2024,All,28,adult,male,59,1,0,False
2024,All,22,youth,female,52,2,0,False
2024,All,58,adult,male,7,0,0,False
2024,All,35,adult,female,16,2,0,False
2024,All,35,adult,male,109,3,0,False
2024,All,58,adult,male,45,3,0,False
2024,All,28,adult,male,159,2,0,False
